id,name,price,photo
6c2f31a7-0df2-ca7f-5987-ec2a9d221af3,cartera Nimva,2000,d0c909_5e2b504751984f939e2d5f84d706d9b7~mv2_d_3290_4060_s_4_2.jpg
da76cec7-28b1-6f18-e3fe-a85f32ea55e9,cartera Riquelma,1200,d0c909_fc4a5d386dac412d9afad1de125015c3~mv2_d_4000_6000_s_4_2.jpg
44b7ba3c-aa00-31d0-0bea-18cd606463b3,cartera Maria Rosa,1100,d0c909_db0a10053fa2477a9a99a49dbfc68596~mv2_d_4000_6000_s_4_2.jpg
3f49407d-28ec-0474-9216-ed5796673798,Sobre "Trama",750,d0c909_0ae0a8f5f8844c5195c0fc3222a323ab~mv2_d_5558_3742_s_4_2.jpg
1eab79a7-8716-6942-68d6-9525146cb226,Juego Infantil "Bloques",1200,d0c909_974d9ef1821c428ea5484dcddc206fde~mv2_d_6000_3865_s_4_2.jpg
fb8b1cdd-20c0-647b-3737-c0dd738b17f9,Porta Notebook I,2500,d0c909_223eb8747ee74f3dbe97d68373261ec8~mv2_d_5944_3963_s_4_2.jpg
0ee57ca9-5293-6a94-feb8-5862f4654fbc,Porta Notebook,2500,d0c909_a1b16d0fbd5c4ba19b18b26696a30321~mv2_d_5945_3963_s_4_2.jpg
1c4cd93b-3320-4d36-4c33-d65767a0838b,cartera siquet ladrillo rosado A4,1100,d0c909_a845841c61954593b4a0fa9c9658c552~mv2_d_6000_4000_s_4_2.jpg
3885680e-5d2e-28f9-4bb0-fd20afa4d350,Chal negro Laurencia,5500,d0c909_10c6cb2ed54840a4bb46d026c4397191~mv2_d_6000_4000_s_4_2.jpg
0b514760-1937-9199-b1e3-3952d465731b,cartera siquet beige,730,d0c909_eb78a1f7c8d142febe84c6b70d9e7d7c~mv2_d_6000_4000_s_4_2.jpg
8cca8db9-9a1f-7120-1574-0f46df46f314,cartera siquet ladrillo,560,d0c909_01c9415c4326462a991259e062b84d3a~mv2_d_6000_4000_s_4_2.jpg
ce2981ae-2279-3a7c-422a-facad6a50ce9,cartera siquet verde,730,d0c909_8df51f6927ee4f3b9eb8fda2d8bc544e~mv2_d_6000_4000_s_4_2.jpg
c12ef5b1-4375-a732-9381-19ab21e8891c,Sobre Tierra oscura,250,d0c909_17eb17afc3574140b5d1d6fad7f983c3~mv2_d_6000_4000_s_4_2.jpg
2d8b100b-782e-ad6d-a46b-b725babb6753,Sobre Verde D3 - varios colores - producto rederencia,780,d0c909_3dc367955ed441df86ac0266774f9290~mv2_d_6000_4000_s_4_2.jpg
a742bf96-3942-89ff-2053-b8b10a25a3f5,Sobre Tierra,250,d0c909_a68ea1d44889486c8d96267707d257b3~mv2_d_5926_3951_s_4_2.jpg
d8bd8fa7-bbfc-d8c2-8b6f-2ada4c123f16,Sobre Tierra roja,250,d0c909_7b545765f90244709ae487bb4c06b17c~mv2_d_6000_4000_s_4_2.jpg
2d1dd911-0840-a1f8-37ea-5ead20a985db,Sobre Natural,250,d0c909_8c79645c00934b79b59634ee888fb49b~mv2_d_5987_3991_s_4_2.jpg
2a30f83b-d9ab-9598-9ca8-9ef6a7a9866e,Sobre Flecos rayado,500,d0c909_0ffeb612fc794cc4aaf3dd6dbfa9f55e~mv2_d_5978_3985_s_4_2.jpg
5141bd33-5e01-5ff9-d8f1-4d04749d6e2f,Sobre Flecos blancos negros y verdes,1200,d0c909_dbcabff756754ef88f790fb386373a6a~mv2.jpg
78f76f30-b19f-2d11-71ca-756e3ebec605,Sobre Rosado,250,d0c909_2765295a96ca45a19cacaf1140bdc3af~mv2_d_6000_4000_s_4_2.jpg
224d00f8-e65c-bb44-9111-a50e572c6232,Jinete Ani I,500,d0c909_8fefaa45bcd6440bbd78980defddbc69~mv2_d_6000_4000_s_4_2.jpg
310e6f59-8cc3-f976-a826-6474b997e071,Vela Palo Santo,1000,d0c909_313b520787574970876430257f27402c~mv2_d_6000_4000_s_4_2.jpg
6d7a2d64-ed37-0982-7cca-9a1d59e2b356,Jinete Clementina I,500,d0c909_b7addda296c141cfbff0778eb1837826~mv2_d_6000_4000_s_4_2.jpg
e7d18dee-a070-0e2b-0c63-92f301883ecb,Jinete Clementina,500,d0c909_d2d740e9ae834485ad9df97d9a603127~mv2_d_6000_4000_s_4_2.jpg
7ff4e642-9464-d490-be64-34d97010ea8b,Jinete Ana,600,d0c909_9e0b2a98b6734a0a81457ca104fde1fa~mv2_d_6000_4000_s_4_2.jpg
ccf45e92-9471-540b-d667-747cec1dc92b,Jinete Cesarina,500,d0c909_701725180d21451fad54e50d9f1dd4d5~mv2_d_6000_4000_s_4_2.jpg
f4fb98f6-01fd-e879-b02f-6a7c12fd2c00,Jinete Bernabela,500,d0c909_eebf231cb27a4dc0929a779a8f17bc24~mv2_d_6000_4000_s_4_2.jpg
10239770-77cc-0fb2-ad06-071c0f7b04bc,Muñeca Belinda,230,d0c909_b5c3e07cfd2f49fb9e1dff9fcea94fa3~mv2_d_6000_4000_s_4_2.jpg
adf37536-513f-1de8-4a95-5142c793f827,Muñeca Rosalia,400,d0c909_df3bc6bc78b54ded96d9289fcb28719a~mv2_d_6000_4000_s_4_2.jpg
72ab3858-3731-8edd-2c09-2795853294d9,Canasta Fibra Natural Maria,230,d0c909_6b25e2a26acb4233acc569d86bfd21a0~mv2_d_5789_3859_s_4_2.jpg
343c0d71-6c93-fcb9-c684-582d804c6858,Canasta Hilo Gladis,650,d0c909_51fade6e288b472fbbf7ae9c3b2b2745~mv2_d_6000_4000_s_4_2.jpg
8bce4e68-f5ca-4be9-3d40-741a769e4f94,Canasta Hilo Celia,550,d0c909_463e17f1b62a40f790fd14436e7d285c~mv2_d_5866_3911_s_4_2.jpg
ff26055f-4ca2-e897-b0dd-75c83ffe257b,Canasta Hilo Virginia,650,d0c909_f8edc0e1aade435888e8567ed155870f~mv2_d_6000_4000_s_4_2.jpg
